"repeat_id","row_id","Verb","fold"
2,1501,"send",4
2,1502,"send",10
2,1503,"send",3
2,1504,"send",1
2,1505,"send",4
2,1506,"send",9
2,1507,"send",2
2,1508,"send",4
2,1509,"send",9
2,1510,"send",10
2,1511,"send",8
2,1513,"send",9
2,1514,"send",10
2,1515,"send",7
2,1516,"send",5
2,1517,"send",9
2,1518,"send",5
2,1519,"send",1
2,1520,"send",7
2,1521,"send",7
2,1522,"send",6
2,1523,"send",3
2,1524,"send",10
2,1525,"send",5
2,1527,"send",10
2,1529,"send",4
2,1531,"send",8
2,1533,"send",7
2,1534,"send",6
2,1535,"send",8
2,1536,"send",3
2,1537,"send",6
2,1538,"send",4
2,1539,"send",3
2,1540,"send",2
2,1541,"send",1
2,1542,"send",9
2,1543,"send",7
2,1544,"send",10
2,1545,"send",2
2,1546,"send",6
2,1547,"send",8
2,1548,"send",6
2,1549,"send",5
2,1550,"send",1
2,1555,"send",1
2,1556,"send",7
2,1557,"send",5
2,1558,"send",1
2,1559,"send",6
2,1560,"send",8
2,1561,"send",4
2,1562,"send",3
2,1563,"send",5
2,1565,"send",2
2,1566,"send",1
2,1568,"send",3
2,1569,"send",5
2,1570,"send",9
2,1571,"send",4
2,1572,"send",3
2,1573,"send",4
2,1574,"send",10
2,1575,"show",1
2,1576,"show",2
2,1577,"show",4
2,1578,"show",1
2,1579,"show",5
2,1580,"show",5
2,1581,"show",6
2,1582,"show",6
2,1583,"show",7
2,1584,"show",10
2,1585,"show",3
2,1586,"show",8
2,1588,"show",8
2,1589,"show",6
2,1590,"show",7
2,1591,"show",5
2,1592,"show",10
2,1593,"show",8
2,1594,"show",8
2,1595,"show",6
2,1596,"show",3
2,1597,"show",1
2,1598,"show",8
2,1599,"show",8
2,1600,"show",2
2,1601,"show",10
2,1602,"show",7
2,1603,"show",4
2,1604,"show",4
2,1605,"show",8
2,1606,"show",4
2,1607,"show",1
2,1608,"show",9
2,1609,"show",9
2,1610,"show",1
2,1611,"show",9
2,1612,"show",10
2,1613,"show",7
2,1614,"show",10
2,1615,"show",9
2,1616,"show",3
2,1617,"show",7
2,1618,"show",4
2,1619,"show",1
2,1620,"show",9
2,1621,"show",1
2,1622,"show",3
2,1623,"show",6
2,1624,"show",1
2,1625,"show",6
2,1626,"show",7
2,1627,"show",5
2,1628,"show",9
2,1629,"show",5
2,1630,"show",1
2,1631,"show",2
2,1632,"show",4
2,1633,"show",10
2,1635,"show",6
2,1636,"show",2
2,1637,"show",4
2,1638,"show",1
2,1639,"show",1
2,1640,"show",10
2,1642,"show",10
2,1643,"show",2
2,1644,"show",2
2,1645,"show",9
2,1646,"show",9
2,1647,"show",3
2,1648,"show",4
2,1649,"show",10
2,1650,"show",2
2,1651,"show",5
2,1652,"show",7
2,1653,"show",9
2,1654,"show",5
2,1655,"show",6
2,1656,"show",3
2,1657,"show",6
2,1658,"show",10
2,1661,"show",7
2,1662,"show",10
2,1663,"show",7
2,1664,"show",10
2,1665,"show",4
2,1666,"show",2
2,1667,"show",10
2,1668,"show",1
2,1669,"show",5
2,1670,"show",1
2,1671,"show",9
2,1672,"show",7
2,1673,"show",7
2,1675,"show",8
2,1676,"show",5
2,1677,"show",1
2,1678,"show",9
2,1680,"show",4
2,1681,"show",6
2,1682,"show",8
2,1683,"show",2
2,1684,"show",4
2,1685,"show",5
2,1686,"show",8
2,1687,"show",4
2,1690,"show",3
2,1691,"show",3
2,1694,"show",10
2,1695,"show",6
2,1696,"show",6
2,1698,"show",1
2,1699,"show",5
2,1700,"show",7
2,1701,"show",2
2,1702,"show",8
2,1704,"show",3
2,1705,"show",10
2,1706,"show",2
2,1707,"show",9
2,1708,"show",7
2,1709,"show",1
2,1710,"show",4
2,1711,"show",3
2,1712,"show",9
2,1713,"show",10
2,1714,"show",5
2,1715,"show",1
2,1716,"show",7
2,1717,"show",7
2,1718,"show",4
2,1719,"show",5
2,1720,"show",3
2,1721,"show",3
2,1722,"show",8
2,1723,"show",3
2,1724,"show",4
2,1725,"show",8
2,1726,"show",4
2,1727,"show",2
2,1728,"show",8
2,1729,"show",9
2,1730,"show",9
2,1731,"show",10
2,1734,"show",5
2,1735,"show",6
2,1737,"show",6
2,1738,"show",9
2,1739,"show",2
2,1740,"show",6
2,1741,"show",5
2,1742,"show",9
2,1744,"show",7
2,1745,"show",8
2,1746,"show",9
2,1747,"show",3
2,1748,"show",4
2,1749,"show",6
2,1750,"show",1
2,1751,"show",3
2,1752,"show",6
2,1753,"show",2
2,1755,"show",1
2,1756,"show",4
2,1757,"show",6
2,1758,"show",8
2,1759,"show",6
2,1761,"show",7
2,1762,"show",8
2,1763,"show",10
2,1764,"show",5
2,1765,"show",7
2,1766,"show",1
2,1767,"show",2
2,1768,"show",4
2,1769,"show",9
2,1770,"show",3
2,1771,"show",4
2,1773,"show",6
2,1774,"show",5
2,1775,"show",7
2,1776,"show",1
2,1777,"show",5
2,1778,"show",9
2,1779,"show",10
2,1780,"show",2
2,1781,"show",8
2,1782,"show",10
2,1783,"show",10
2,1784,"show",7
2,1785,"show",4
2,1786,"show",2
2,1787,"show",3
2,1788,"show",4
2,1789,"show",5
2,1790,"show",1
2,1791,"show",9
2,1792,"show",2
2,1793,"show",8
2,1794,"show",8
2,1795,"show",7
2,1796,"show",5
2,1797,"show",5
2,1798,"show",5
2,1799,"show",10
2,1800,"show",10
2,1801,"show",3
2,1802,"show",2
2,1803,"show",7
2,1804,"show",1
2,1805,"show",2
2,1806,"show",3
2,1807,"show",2
2,1808,"show",6
2,1809,"show",2
2,1810,"show",2
2,1811,"show",4
2,1812,"show",3
2,1814,"show",8
2,1815,"show",1
2,1816,"show",2
2,1817,"show",2
2,1818,"show",3
2,1819,"show",6
2,1820,"show",3
2,1821,"show",7
2,1822,"show",9
2,1823,"show",8
2,1824,"show",4
2,1825,"show",7
2,1826,"show",8
2,1827,"show",9
2,1828,"show",3
2,1829,"show",1
2,1830,"show",10
2,1832,"show",8
2,1833,"show",5
2,1834,"show",6
2,1835,"show",9
2,1836,"show",5
2,1837,"show",6
2,1838,"show",3
2,1839,"show",3
3,1,"give",3
3,2,"give",9
3,3,"give",2
3,4,"give",1
3,5,"give",5
3,6,"give",5
3,7,"give",5
3,8,"give",7
3,9,"give",3
3,10,"give",1
3,11,"give",3
3,12,"give",10
3,13,"give",9
3,15,"give",4
3,16,"give",2
3,17,"give",9
3,18,"give",9
3,19,"give",2
3,20,"give",10
3,21,"give",2
3,22,"give",6
3,24,"give",3
3,25,"give",5
3,26,"give",7
3,27,"give",9
3,28,"give",7
3,30,"give",10
3,31,"give",1
3,32,"give",3
3,33,"give",4
3,34,"give",6
3,35,"give",9
3,36,"give",3
3,37,"give",8
3,38,"give",7
3,39,"give",1
3,40,"give",9
3,41,"give",5
3,42,"give",6
3,43,"give",10
3,44,"give",7
3,45,"give",9
3,46,"give",2
3,47,"give",5
3,48,"give",7
3,50,"give",4
3,51,"give",2
3,52,"give",2
3,53,"give",6
3,54,"give",8
3,55,"give",10
3,56,"give",7
3,57,"give",8
3,58,"give",1
3,59,"give",8
3,60,"give",2
3,61,"give",3
3,62,"give",3
3,63,"give",7
3,64,"give",4
3,65,"give",9
3,66,"give",10
3,67,"give",4
3,68,"give",6
3,69,"give",7
3,70,"give",10
3,71,"give",9
3,72,"give",9
3,73,"give",5
3,74,"give",3
3,75,"give",9
3,76,"give",4
3,77,"give",9
3,78,"give",1
3,79,"give",1
3,80,"give",8
3,81,"give",7
3,82,"give",1
3,83,"give",9
3,84,"give",3
3,85,"give",4
3,86,"give",8
3,87,"give",8
3,88,"give",2
3,89,"give",9
3,90,"give",5
3,91,"give",9
3,92,"give",7
3,95,"give",1
3,96,"give",7
3,97,"give",4
3,98,"give",1
3,99,"give",8
3,103,"give",4
3,104,"give",9
3,105,"give",6
3,106,"give",6
3,107,"give",8
3,108,"give",8
3,110,"give",10
3,111,"give",2
3,112,"give",3
3,113,"give",7
3,114,"give",7
3,115,"give",6
3,116,"give",9
3,117,"give",4
3,119,"give",6
3,120,"give",1
3,121,"give",6
3,122,"give",4
3,123,"give",1
3,125,"give",2
3,126,"give",9
3,127,"give",7
3,128,"give",2
3,129,"give",6
3,130,"give",5
3,131,"give",5
3,132,"give",6
3,133,"give",5
3,134,"give",6
3,135,"give",1
3,136,"give",10
3,137,"give",4
3,138,"give",6
3,139,"give",3
3,140,"give",5
3,142,"give",10
3,144,"give",9
3,145,"give",3
3,146,"give",10
3,148,"give",5
3,149,"give",6
3,150,"give",10
3,152,"give",10
3,154,"give",1
3,155,"give",6
3,157,"give",10
3,158,"give",1
3,160,"give",6
3,161,"give",2
3,162,"give",1
3,163,"give",10
3,164,"give",6
3,165,"give",6
3,166,"give",9
3,168,"give",7
3,169,"give",3
3,170,"give",4
3,171,"give",4
3,172,"give",3
3,173,"give",1
3,174,"give",2
3,176,"give",5
3,177,"give",3
3,179,"give",2
3,180,"give",1
3,181,"give",9
3,182,"give",8
3,183,"give",3
3,184,"give",4
3,185,"give",2
3,186,"give",1
3,187,"give",7
3,188,"give",4
3,189,"give",1
3,191,"give",6
3,192,"give",2
3,194,"give",4
3,195,"give",2
3,196,"give",7
3,197,"give",5
3,198,"give",7
3,199,"give",5
3,201,"give",7
3,202,"give",5
3,204,"give",2
3,205,"give",2
3,206,"give",1
3,207,"give",7
3,208,"give",8
3,209,"give",1
3,210,"give",7
3,211,"give",3
3,212,"give",5
3,213,"give",4
3,214,"give",4
3,215,"give",6
3,216,"give",3
3,217,"give",9
3,218,"give",8
3,219,"give",4
3,220,"give",6
3,221,"give",2
3,222,"give",4
3,224,"give",8
3,225,"give",3
3,226,"give",4
3,228,"give",8
3,229,"give",4
3,230,"give",9
3,231,"give",2
3,233,"give",9
3,234,"give",2
3,235,"give",6
3,236,"give",8
3,238,"give",10
3,239,"give",5
3,240,"give",3
3,242,"give",8
3,243,"give",6
3,244,"give",3
3,245,"give",5
3,246,"give",4
3,247,"give",1
3,248,"give",2
3,249,"give",6
3,250,"give",3
3,252,"give",3
3,253,"give",7
3,254,"give",3
3,255,"give",8
3,256,"give",9
3,257,"give",8
3,258,"give",1
3,259,"give",9
3,260,"give",7
3,261,"give",3
3,262,"give",1
3,263,"give",4
3,264,"give",9
3,265,"give",4
3,266,"give",8
3,267,"give",10
3,268,"give",8
3,269,"give",5
3,270,"give",8
3,271,"give",4
3,272,"give",4
3,273,"give",3
3,274,"give",5
3,275,"give",9
3,276,"give",1
3,277,"give",10
3,278,"give",4
3,279,"give",7
3,280,"give",3
3,281,"give",8
3,282,"give",5
3,283,"give",7
3,284,"give",3
3,285,"give",7
3,286,"give",6
3,287,"give",8
3,288,"give",10
3,289,"give",10
3,290,"give",6
3,291,"give",1
3,292,"give",9
3,293,"give",7
3,294,"give",1
3,295,"give",1
3,296,"give",5
3,297,"give",10
3,298,"give",4
3,299,"give",2
3,300,"give",5
3,301,"give",5
3,302,"give",5
3,303,"give",4
3,304,"give",10
3,305,"give",3
3,306,"give",9
3,307,"give",7
3,308,"give",8
3,309,"give",1
3,310,"give",4
3,311,"give",4
3,313,"give",8
3,314,"give",5
3,315,"give",8
3,316,"give",9
3,317,"give",7
3,318,"give",1
3,319,"give",9
3,320,"give",9
3,321,"give",2
3,322,"give",8
3,323,"give",9
3,326,"give",1
3,327,"give",6
3,328,"give",4
3,329,"give",2
3,330,"give",4
3,331,"give",7
3,332,"give",2
3,333,"give",4
3,335,"give",4
3,336,"give",6
3,337,"give",10
3,339,"give",4
3,341,"give",6
3,342,"give",1
3,343,"give",5
3,344,"give",5
3,345,"give",8
3,346,"give",7
3,347,"give",10
3,348,"give",5
3,350,"give",8
3,351,"give",4
3,352,"give",5
3,353,"give",6
3,354,"give",10
3,355,"give",4
3,356,"give",6
3,357,"give",8
3,358,"give",6
3,359,"give",9
3,360,"give",10
3,361,"give",8
3,362,"give",6
3,363,"give",5
3,364,"give",9
3,365,"give",7
3,366,"give",10
3,367,"give",8
3,368,"give",2
3,369,"give",7
3,370,"give",5
3,371,"give",7
3,372,"give",9
3,374,"give",2
3,377,"give",5
3,378,"give",4
3,379,"give",8
3,380,"give",1
3,381,"give",6
3,382,"give",10
3,383,"give",2
3,384,"give",5
3,385,"give",1
3,387,"give",7
3,389,"give",6
3,390,"give",4
3,391,"give",10
3,392,"give",6
3,393,"give",3
3,394,"give",6
3,395,"give",2
3,396,"give",6
3,398,"give",10
3,400,"give",10
3,401,"give",8
3,402,"give",2
3,403,"give",5
3,404,"give",1
3,406,"give",2
3,407,"give",8
3,408,"give",2
3,413,"give",5
3,414,"give",7
3,415,"give",2
3,416,"give",4
3,417,"give",2
3,419,"give",1
3,420,"give",4
3,421,"give",4
3,422,"give",3
3,423,"give",10
3,424,"give",3
3,425,"give",8
3,426,"give",3
3,427,"give",4
3,428,"give",8
3,429,"give",3
3,431,"give",4
3,432,"give",8
3,433,"give",1
3,434,"give",7
3,435,"give",10
3,436,"give",10
3,438,"give",2
3,439,"give",6
3,440,"give",10
3,441,"give",3
3,442,"give",2
3,444,"give",9
3,445,"give",10
3,446,"give",5
3,447,"give",10
3,448,"give",7
3,449,"give",8
3,450,"give",5
3,451,"give",2
3,452,"give",8
3,453,"give",3
3,454,"give",9
3,455,"give",8
3,456,"give",10
3,457,"give",10
3,458,"give",5
3,459,"give",10
3,460,"give",7
3,461,"give",9
3,462,"give",8
3,463,"give",5
3,464,"give",3
3,465,"give",2
3,466,"give",3
3,467,"give",3
3,468,"give",8
3,469,"give",7
3,470,"give",2
3,472,"give",6
3,474,"give",10
3,475,"give",8
3,476,"give",7
3,477,"give",9
3,479,"give",6
3,482,"give",3
3,483,"give",3
3,484,"give",5
3,485,"give",8
3,486,"give",10
3,487,"give",6
3,488,"give",3
3,489,"give",5
3,490,"give",6
3,491,"give",10
3,492,"give",5
3,493,"give",8
3,494,"give",10
3,495,"give",6
3,496,"give",3
3,497,"give",1
3,498,"give",8
3,499,"give",2
3,500,"give",5
3,501,"give",9
3,502,"give",10
3,503,"give",5
3,505,"give",5
3,506,"give",8
3,507,"give",7
3,508,"give",6
3,509,"give",5
3,510,"give",9
3,512,"give",9
3,513,"give",7
3,514,"give",2
3,515,"give",10
3,516,"give",8
3,517,"give",9
3,518,"give",3
3,519,"give",7
3,520,"give",2
3,522,"give",4
3,523,"give",1
3,524,"give",10
3,525,"give",6
3,526,"give",3
3,527,"give",1
3,528,"give",10
3,530,"give",3
3,531,"give",5
3,532,"give",8
3,533,"give",7
3,534,"give",5
3,536,"give",1
3,537,"give",10
3,538,"give",10
3,539,"give",4
3,540,"give",2
3,541,"give",9
3,542,"give",2
3,543,"give",10
3,545,"give",10
3,546,"give",1
3,547,"give",7
3,548,"give",4
3,549,"give",2
3,550,"give",6
3,551,"give",7
3,552,"give",2
3,553,"give",3
3,554,"give",3
3,555,"give",1
3,556,"give",6
3,557,"give",2
3,558,"give",1
3,559,"give",1
3,560,"give",6
3,561,"give",9
3,562,"give",8
3,563,"give",7
3,564,"give",5
3,566,"give",8
3,568,"give",10
3,569,"give",6
3,570,"give",2
3,572,"give",7
3,573,"give",3
3,574,"give",6
3,575,"give",5
3,576,"give",4
3,577,"give",4
3,578,"give",10
3,579,"give",9
3,580,"give",2
3,581,"give",7
3,582,"give",6
3,586,"give",5
3,588,"give",10
3,589,"give",2
3,590,"give",4
3,591,"give",10
3,592,"give",3
3,594,"give",3
3,595,"give",1
3,596,"give",4
3,597,"give",5
3,598,"give",6
3,600,"give",5
3,601,"give",7
3,602,"give",10
3,603,"give",4
3,604,"give",9
3,605,"give",5
3,606,"give",9
3,608,"give",1
3,609,"give",7
3,611,"give",5
3,612,"give",9
3,614,"give",3
3,615,"give",6
3,616,"give",1
3,617,"give",3
3,618,"give",5
3,619,"give",6
3,620,"give",3
3,621,"give",5
3,622,"give",10
3,623,"give",8
3,624,"give",8
3,625,"give",9
3,626,"give",4
3,627,"give",9
3,629,"give",7
3,630,"give",3
3,631,"give",8
3,632,"give",10
3,633,"give",7
3,634,"give",7
3,635,"give",6
3,636,"give",7
3,637,"give",2
3,638,"give",4
3,639,"give",7
3,640,"give",3
3,641,"give",7
3,643,"give",6
3,644,"give",6
3,645,"give",10
3,646,"give",7
3,647,"give",8
3,648,"give",8
3,649,"give",2
3,650,"give",2
3,651,"give",8
3,652,"give",5
3,653,"give",10
3,654,"give",9
3,655,"give",7
3,656,"give",9
3,657,"give",8
3,658,"give",9
3,659,"give",3
3,660,"give",3
3,661,"give",4
3,662,"give",7
3,663,"give",9
3,664,"give",10
3,665,"give",7
3,666,"give",6
3,667,"give",9
3,668,"give",10
3,669,"give",4
3,670,"give",8
3,671,"give",10
3,672,"give",1
3,674,"give",6
3,675,"give",6
3,676,"give",9
3,677,"give",1
3,678,"give",3
3,680,"give",3
3,682,"give",2
3,683,"give",7
3,684,"give",9
3,685,"give",1
3,686,"give",9
3,687,"give",7
3,688,"give",6
3,689,"give",5
3,691,"give",8
3,692,"give",6
3,693,"give",7
3,695,"give",3
3,696,"give",1
3,697,"give",1
3,698,"give",3
3,699,"give",1
3,700,"give",2
3,701,"give",5
3,704,"give",8
3,705,"give",1
3,706,"give",8
3,707,"give",8
3,708,"give",1
3,709,"give",5
3,710,"give",1
3,711,"give",2
3,713,"give",7
3,714,"give",9
3,715,"give",1
3,716,"give",10
3,717,"give",4
3,718,"give",4
3,719,"give",4
3,720,"give",9
3,722,"give",5
3,723,"give",1
3,724,"give",2
3,725,"give",3
3,726,"give",1
3,727,"give",1
3,728,"give",7
3,729,"give",10
3,730,"give",8
3,731,"give",2
3,732,"give",4
3,733,"give",9
3,734,"give",3
3,736,"give",3
3,737,"give",3
3,738,"give",1
3,739,"give",9
3,740,"give",9
3,741,"give",1
3,742,"give",4
3,743,"give",1
3,744,"give",10
3,746,"give",8
3,747,"give",1
3,749,"give",10
3,750,"give",9
3,751,"give",7
3,752,"give",7
3,753,"give",3
3,754,"give",8
3,755,"give",5
3,756,"give",2
3,757,"give",6
3,758,"give",5
3,759,"give",6
3,760,"give",1
3,761,"give",7
3,762,"give",4
3,763,"give",1
3,764,"give",10
3,765,"give",4
3,766,"give",6
3,767,"give",9
3,768,"give",5
3,769,"give",8
3,772,"give",9
3,773,"give",1
3,775,"give",10
3,776,"give",2
3,777,"give",5
3,778,"give",2
3,779,"give",5
3,780,"give",2
3,781,"give",4
3,782,"give",2
3,783,"give",7
3,784,"give",8
3,785,"give",3
3,786,"give",2
3,787,"give",3
3,788,"give",4
3,789,"give",10
3,790,"give",3
3,791,"give",4
3,792,"give",6
3,793,"give",4
3,794,"give",1
3,795,"give",1
3,796,"give",6
3,797,"give",1
3,798,"give",8
3,799,"give",2
3,802,"give",4
3,803,"give",5
3,804,"give",4
3,805,"give",9
3,806,"give",8
3,808,"give",7
3,809,"give",6
3,810,"give",9
3,811,"give",3
3,812,"give",2
3,813,"give",2
3,814,"give",6
3,815,"give",8
3,816,"give",2
3,817,"give",3
3,819,"give",6
3,820,"give",4
3,821,"give",9
3,822,"give",5
3,824,"give",5
3,825,"give",6
3,826,"give",1
3,827,"give",10
3,828,"give",2
3,829,"give",2
3,830,"lend",5
3,834,"lend",1
3,835,"lend",6
3,836,"lend",7
3,837,"lend",4
3,839,"lend",2
3,840,"lend",6
3,841,"lend",5
3,842,"lend",3
3,843,"lend",4
3,844,"lend",10
3,847,"lend",3
3,848,"lend",1
3,850,"lend",7
3,851,"lend",3
3,852,"lend",8
3,854,"lend",2
3,856,"lend",6
3,857,"lend",1
3,858,"lend",10
3,859,"lend",9
3,861,"lend",2
3,862,"lend",4
3,863,"lend",9
3,864,"lend",5
3,865,"lend",8
3,866,"offer",6
3,867,"offer",7
3,868,"offer",7
3,869,"offer",8
3,870,"offer",7
3,871,"offer",1
3,872,"offer",10
3,873,"offer",8
3,874,"offer",9
3,875,"offer",9
3,877,"offer",5
3,878,"offer",1
3,879,"offer",1
3,880,"offer",5
3,881,"offer",5
3,883,"offer",8
3,884,"offer",1
3,885,"offer",10
3,886,"offer",3
3,887,"offer",5
3,888,"offer",2
3,890,"offer",9
3,891,"offer",4
3,892,"offer",7
3,893,"offer",4
3,894,"offer",10
3,895,"offer",9
3,896,"offer",1
3,898,"offer",7
3,899,"offer",6
3,900,"offer",6
3,901,"offer",8
3,902,"offer",9
3,903,"offer",2
3,904,"offer",9
3,905,"offer",2
3,907,"offer",10
3,908,"offer",4
3,909,"offer",2
3,910,"offer",1
3,911,"offer",10
3,912,"offer",2
3,913,"offer",8
3,914,"offer",7
3,915,"offer",3
3,916,"offer",4
3,917,"offer",10
3,918,"offer",3
3,919,"offer",1
3,920,"offer",5
3,921,"offer",5
3,923,"offer",3
3,924,"offer",2
3,925,"offer",3
3,926,"offer",6
3,927,"offer",4
3,928,"offer",6
3,929,"offer",2
3,930,"offer",8
3,931,"offer",4
3,932,"offer",3
3,933,"offer",6
3,934,"sell",2
3,935,"sell",6
3,937,"sell",3
3,938,"sell",9
3,939,"sell",3
3,941,"sell",4
3,942,"sell",3
3,943,"sell",10
3,944,"sell",3
3,945,"sell",9
3,948,"sell",6
3,949,"sell",1
3,951,"sell",5
3,952,"sell",9
3,953,"sell",1
3,955,"sell",7
3,956,"sell",6
3,957,"sell",3
3,958,"sell",3
3,960,"sell",5
3,961,"sell",4
3,962,"sell",3
3,963,"sell",4
3,964,"sell",2
3,965,"sell",7
3,967,"sell",7
3,968,"sell",10
3,969,"sell",1
3,970,"sell",6
3,971,"sell",5
3,972,"sell",7
3,973,"sell",8
3,974,"sell",5
3,975,"sell",7
3,976,"sell",4
3,977,"sell",8
3,979,"sell",4
3,980,"sell",5
3,981,"sell",2
3,982,"sell",1
3,984,"sell",2
3,986,"sell",9
3,987,"sell",2
3,988,"sell",6
3,989,"sell",2
3,990,"sell",10
3,991,"sell",4
3,992,"sell",7
3,993,"sell",1
3,994,"sell",10
3,995,"sell",8
3,996,"sell",1
3,997,"sell",8
3,998,"sell",1
3,999,"sell",6
3,1000,"sell",2
3,1001,"sell",3
3,1002,"sell",5
3,1003,"sell",10
3,1004,"sell",6
3,1005,"sell",10
3,1006,"sell",9
3,1009,"sell",5
3,1011,"sell",8
3,1012,"sell",5
3,1013,"sell",9
3,1014,"sell",8
3,1015,"sell",4
3,1019,"sell",4
3,1020,"sell",9
3,1021,"sell",7
3,1022,"sell",8
3,1025,"sell",2
3,1027,"sell",10
3,1029,"sell",1
3,1030,"send",6
3,1031,"send",1
3,1032,"send",5
3,1033,"send",8
3,1034,"send",8
3,1035,"send",6
3,1036,"send",1
3,1037,"send",8
3,1038,"send",4
3,1039,"send",3
3,1040,"send",4
3,1041,"send",2
3,1042,"send",8
3,1044,"send",4
3,1045,"send",1
3,1046,"send",4
3,1047,"send",6
3,1048,"send",6
3,1052,"send",10
3,1053,"send",8
3,1054,"send",8
3,1055,"send",6
3,1057,"send",1
3,1058,"send",5
3,1059,"send",4
3,1060,"send",9
3,1061,"send",6
3,1062,"send",7
3,1063,"send",4
3,1064,"send",6
3,1065,"send",7
3,1066,"send",2
3,1067,"send",5
3,1068,"send",4
3,1069,"send",10
3,1070,"send",9
3,1071,"send",10
3,1072,"send",5
3,1073,"send",5
3,1075,"send",1
3,1076,"send",9
3,1077,"send",2
3,1078,"send",9
3,1079,"send",9
3,1080,"send",2
3,1082,"send",6
3,1083,"send",7
3,1084,"send",9
3,1085,"send",10
3,1086,"send",9
3,1087,"send",3
3,1088,"send",9
3,1089,"send",2
3,1090,"send",3
3,1091,"send",5
3,1092,"send",6
3,1093,"send",6
3,1094,"send",3
3,1095,"send",3
3,1096,"send",3
3,1097,"send",2
3,1098,"send",8
3,1099,"send",9
3,1100,"send",6
3,1101,"send",6
3,1102,"send",1
3,1104,"send",5
3,1106,"send",9
3,1107,"send",10
3,1108,"send",7
3,1109,"send",4
3,1110,"send",1
3,1111,"send",2
3,1112,"send",5
3,1113,"send",3
3,1114,"send",9
3,1115,"send",1
3,1116,"send",10
3,1117,"send",9
3,1118,"send",10
3,1119,"send",6
3,1120,"send",9
3,1121,"send",7
3,1122,"send",3
3,1123,"send",2
3,1124,"send",1
3,1126,"send",1
3,1127,"send",2
3,1128,"send",4
3,1129,"send",7
3,1130,"send",8
3,1131,"send",4
3,1132,"send",6
3,1133,"send",7
3,1134,"send",9
3,1135,"send",8
3,1136,"send",3
3,1137,"send",5
3,1138,"send",6
3,1139,"send",1
3,1140,"send",5
3,1141,"send",8
3,1142,"send",2
3,1143,"send",1
3,1144,"send",7
3,1147,"send",2
3,1148,"send",3
3,1149,"send",6
3,1150,"send",8
3,1151,"send",4
3,1152,"send",8
3,1153,"send",5
3,1154,"send",6
3,1155,"send",3
3,1156,"send",1
3,1158,"send",1
3,1159,"send",4
3,1161,"send",10
3,1163,"send",7
3,1164,"send",7
3,1165,"send",9
3,1166,"send",7
3,1167,"send",8
3,1168,"send",2
3,1169,"send",6
3,1170,"send",4
3,1171,"send",10
3,1172,"send",6
3,1173,"send",5
3,1174,"send",6
3,1175,"send",6
3,1176,"send",3
3,1177,"send",8
3,1178,"send",6
3,1179,"send",3
3,1180,"send",8
3,1181,"send",5
3,1183,"send",7
3,1184,"send",5
3,1185,"send",4
3,1186,"send",8
3,1187,"send",10
3,1188,"send",5
3,1189,"send",1
3,1190,"send",9
3,1191,"send",7
3,1192,"send",2
3,1193,"send",6
3,1194,"send",7
3,1195,"send",9
3,1196,"send",1
3,1197,"send",7
3,1198,"send",1
3,1199,"send",7
3,1200,"send",1
3,1201,"send",7
3,1202,"send",9
3,1203,"send",10
3,1204,"send",10
3,1205,"send",3
3,1206,"send",9
3,1207,"send",4
3,1208,"send",9
3,1209,"send",2
3,1210,"send",8
3,1211,"send",1
3,1212,"send",5
3,1213,"send",10
3,1214,"send",3
3,1215,"send",5
3,1216,"send",1
3,1217,"send",10
3,1218,"send",8
3,1219,"send",6
3,1220,"send",3
3,1223,"send",10
3,1224,"send",7
3,1225,"send",2
3,1226,"send",5
3,1227,"send",10
3,1228,"send",9
3,1229,"send",2
3,1230,"send",5
3,1231,"send",7
3,1232,"send",3
3,1234,"send",9
3,1235,"send",3
3,1236,"send",9
3,1237,"send",7
3,1238,"send",7
3,1239,"send",4
3,1240,"send",1
3,1241,"send",5
3,1242,"send",9
3,1243,"send",7
3,1245,"send",8
3,1246,"send",4
3,1247,"send",8
3,1248,"send",7
3,1249,"send",4
3,1250,"send",3
3,1251,"send",1
3,1252,"send",10
3,1253,"send",9
3,1254,"send",2
3,1255,"send",10
3,1257,"send",9
3,1258,"send",6
3,1259,"send",3
3,1260,"send",10
3,1261,"send",1
3,1262,"send",7
3,1263,"send",10
3,1264,"send",3
3,1265,"send",2
3,1266,"send",6
3,1267,"send",3
3,1268,"send",10
3,1269,"send",4
3,1270,"send",7
3,1271,"send",8
3,1272,"send",4
3,1273,"send",4
3,1274,"send",8
3,1275,"send",7
3,1276,"send",8
3,1277,"send",8
3,1278,"send",8
3,1279,"send",3
3,1280,"send",7
3,1281,"send",7
3,1282,"send",7
3,1283,"send",6
3,1284,"send",7
3,1285,"send",5
3,1286,"send",1
3,1288,"send",6
3,1289,"send",8
3,1290,"send",1
3,1291,"send",6
3,1292,"send",10
3,1293,"send",2
3,1294,"send",1
3,1295,"send",9
3,1296,"send",5
3,1297,"send",8
3,1298,"send",5
3,1299,"send",7
3,1300,"send",1
3,1301,"send",1
3,1302,"send",8
3,1303,"send",5
3,1304,"send",6
3,1305,"send",7
3,1306,"send",2
3,1307,"send",3
3,1308,"send",4
3,1309,"send",10
3,1312,"send",10
3,1313,"send",2
3,1314,"send",7
3,1315,"send",3
3,1317,"send",10
3,1318,"send",2
3,1319,"send",1
3,1320,"send",1
3,1322,"send",2
3,1323,"send",9
3,1324,"send",1
3,1325,"send",7
3,1326,"send",5
